ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,day_of_week
2019-06-17,743.6567745117359,707.1404208500592,774.0041358190581,743.6567745117359,743.6567745117359,-2.478154355664059,-2.478154355664059,-2.478154355664059,0.5098746638733388,0.5098746638733388,0.5098746638733388,-2.988029019537398,-2.988029019537398,-2.988029019537398,0.0,0.0,0.0,741.1786201560718,Monday
2019-06-18,744.3227860384942,709.7874216757981,773.2614042542652,744.3227860384942,744.3227860384942,-1.584708472014206,-1.584708472014206,-1.584708472014206,2.5474955044696954,2.5474955044696954,2.5474955044696954,-4.132203976483901,-4.132203976483901,-4.132203976483901,0.0,0.0,0.0,742.73807756648,Tuesday
2019-06-19,744.9887975652526,712.8968416758768,774.7686129212217,744.9887975652526,744.9887975652526,-2.2575396742355758,-2.2575396742355758,-2.2575396742355758,2.910850137161627,2.910850137161627,2.910850137161627,-5.168389811397202,-5.168389811397202,-5.168389811397202,0.0,0.0,0.0,742.7312578910171,Wednesday
2019-06-21,746.3208206187695,708.7066993902322,775.7406879706716,746.3208206187695,746.3208206187695,-4.11166742839985,-4.11166742839985,-4.11166742839985,2.8517592821160096,2.8517592821160096,2.8517592821160096,-6.9634267105158605,-6.9634267105158605,-6.9634267105158605,0.0,0.0,0.0,742.2091531903696,Friday
2019-06-24,748.3188551990448,703.6729402624619,768.9323988298663,748.3188551990448,748.3188551990448,-8.686877640131888,-8.686877640131888,-8.686877640131888,0.5098746638796543,0.5098746638796543,0.5098746638796543,-9.196752304011541,-9.196752304011541,-9.196752304011541,0.0,0.0,0.0,739.6319775589129,Monday
2019-06-25,748.9848667258032,709.3400671494726,775.2137068317028,748.9848667258032,748.9848667258032,-7.34387379898476,-7.34387379898476,-7.34387379898476,2.5474955044747185,2.5474955044747185,2.5474955044747185,-9.891369303459479,-9.891369303459479,-9.891369303459479,0.0,0.0,0.0,741.6409929268184,Tuesday
2019-06-26,749.6508782525617,708.0468164469675,773.6832880981339,749.6508782525617,749.6508782525617,-7.682089847077062,-7.682089847077062,-7.682089847077062,2.9108501371674764,2.9108501371674764,2.9108501371674764,-10.592939984244538,-10.592939984244538,-10.592939984244538,0.0,0.0,0.0,741.9687884054847,Wednesday
2019-06-27,750.3168897793201,708.4162431056119,774.83648134381,750.3168897793201,750.3168897793201,-9.398995747325559,-9.398995747325559,-9.398995747325559,1.920961723830058,1.920961723830058,1.920961723830058,-11.319957471155616,-11.319957471155616,-11.319957471155616,0.0,0.0,0.0,740.9178940319946,Thursday
2019-06-28,750.9829013060785,709.57172396709,773.4285943583392,750.9829013060785,750.9829013060785,-9.23789291181475,-9.23789291181475,-9.23789291181475,2.851759282121507,2.851759282121507,2.851759282121507,-12.089652193936258,-12.089652193936258,-12.089652193936258,0.0,0.0,0.0,741.7450083942638,Friday
2019-07-01,752.9809358863539,705.142247954491,773.5313796990074,752.9809358863539,752.9809358863539,-14.28666006426195,-14.28666006426195,-14.28666006426195,0.5098746638777658,0.5098746638777658,0.5098746638777658,-14.796534728139717,-14.796534728139717,-14.796534728139717,0.0,0.0,0.0,738.694275822092,Monday
2019-07-02,753.6469474131121,704.4581073075938,774.1648112379844,753.6469474131121,753.6469474131121,-13.317629173430102,-13.317629173430102,-13.317629173430102,2.5474955044737744,2.5474955044737744,2.5474955044737744,-15.865124677903877,-15.865124677903877,-15.865124677903877,0.0,0.0,0.0,740.329318239682,Tuesday
2019-07-03,754.3129588674083,706.9841657869482,774.1642778242706,754.3129588674083,754.3129588674083,-14.114751080771697,-14.114751080771697,-14.114751080771697,2.9108501371638242,2.9108501371638242,2.9108501371638242,-17.02560121793552,-17.02560121793552,-17.02560121793552,0.0,0.0,0.0,740.1982077866365,Wednesday
2019-07-04,754.9789703217044,707.2062620096235,770.5233425575781,754.9789703217044,754.9789703217044,-16.35682831594743,-16.35682831594743,-16.35682831594743,1.9209617238318148,1.9209617238318148,1.9209617238318148,-18.27779003977924,-18.27779003977924,-18.27779003977924,0.0,0.0,0.0,738.622142005757,Thursday
2019-07-05,755.6449817760003,708.0674019522335,772.2313061683152,755.6449817760003,755.6449817760003,-16.76596537112752,-16.76596537112752,-16.76596537112752,2.8517592821173876,2.8517592821173876,2.8517592821173876,-19.61772465324491,-19.61772465324491,-19.61772465324491,0.0,0.0,0.0,738.8790164048728,Friday
2019-07-08,757.6430161388886,700.152807612496,766.6161320045517,757.6430161388886,757.6430161388886,-23.558646740149307,-23.558646740149307,-23.558646740149307,0.5098746638800368,0.5098746638800368,0.5098746638800368,-24.068521404029344,-24.068521404029344,-24.068521404029344,0.0,0.0,0.0,734.0843693987392,Monday
2019-07-10,758.9750390474807,701.9705662131544,767.9516112972248,758.9750390474807,758.9750390474807,-24.329365460779456,-24.329365460779456,-24.329365460779456,2.910850137164544,2.910850137164544,2.910850137164544,-27.240215597944,-27.240215597944,-27.240215597944,0.0,0.0,0.0,734.6456735867012,Wednesday
2019-07-11,759.6410505017768,699.6845609375789,764.6250101001702,759.6410505017768,759.6410505017768,-26.905339974299746,-26.905339974299746,-26.905339974299746,1.9209617238335719,1.9209617238335719,1.9209617238335719,-28.82630169813332,-28.82630169813332,-28.82630169813332,0.0,0.0,0.0,732.7357105274771,Thursday
2019-07-12,760.3070619560729,700.4471986121381,766.5245934701933,760.3070619560729,760.3070619560729,-27.528931707008077,-27.528931707008077,-27.528931707008077,2.8517592821256383,2.8517592821256383,2.8517592821256383,-30.380690989133715,-30.380690989133715,-30.380690989133715,0.0,0.0,0.0,732.7781302490648,Friday
2019-07-15,762.305096318961,698.6932083793068,759.6372403004071,762.305096318961,762.305096318961,-34.09108695484649,-34.09108695484649,-34.09108695484649,0.5098746638741041,0.5098746638741041,0.5098746638741041,-34.60096161872059,-34.60096161872059,-34.60096161872059,0.0,0.0,0.0,728.2140093641145,Monday
2019-07-16,762.9711077732569,696.8756451735447,762.9618416792756,762.9711077732569,762.9711077732569,-33.22984863713188,-33.22984863713188,-33.22984863713188,2.5474955044698615,2.5474955044698615,2.5474955044698615,-35.77734414160174,-35.77734414160174,-35.77734414160174,0.0,0.0,0.0,729.741259136125,Tuesday
2019-07-17,763.6371192275531,697.9639051979514,764.9718729889777,763.6371192275531,763.6371192275531,-33.889474553878706,-33.889474553878706,-33.889474553878706,2.9108501371608924,2.9108501371608924,2.9108501371608924,-36.800324691039606,-36.800324691039606,-36.800324691039606,0.0,0.0,0.0,729.7476446736744,Wednesday
2019-07-18,764.3031306818492,693.9867127652825,758.2823564917405,764.3031306818492,764.3031306818492,-35.72928957379937,-35.72928957379937,-35.72928957379937,1.920961723830605,1.920961723830605,1.920961723830605,-37.65025129762998,-37.65025129762998,-37.65025129762998,0.0,0.0,0.0,728.5738411080498,Thursday
2019-07-19,764.9691421361451,695.7983980235861,760.8407747618858,764.9691421361451,764.9691421361451,-35.45873361976999,-35.45873361976999,-35.45873361976999,2.8517592821187665,2.8517592821187665,2.8517592821187665,-38.31049290188876,-38.31049290188876,-38.31049290188876,0.0,0.0,0.0,729.5104085163752,Friday
2019-07-22,766.9671764990333,695.3423415044807,762.1339160434113,766.9671764990333,766.9671764990333,-38.53223791310275,-38.53223791310275,-38.53223791310275,0.509874663880419,0.509874663880419,0.509874663880419,-39.04211257698317,-39.04211257698317,-39.04211257698317,0.0,0.0,0.0,728.4349385859305,Monday
2019-07-23,767.6331879533294,696.3625050749391,763.9078037388483,767.6331879533294,767.6331879533294,-36.306009683941475,-36.306009683941475,-36.306009683941475,2.547495504475897,2.547495504475897,2.547495504475897,-38.85350518841738,-38.85350518841738,-38.85350518841738,0.0,0.0,0.0,731.3271782693879,Tuesday
2019-07-24,768.2991994076255,701.9043603051315,764.0599102752558,768.2991994076255,768.2991994076255,-35.54091185900849,-35.54091185900849,-35.54091185900849,2.9108501371623707,2.9108501371623707,2.9108501371623707,-38.45176199617086,-38.45176199617086,-38.45176199617086,0.0,0.0,0.0,732.758287548617,Wednesday
2019-07-25,768.9652108619215,699.2417391584966,763.5381374865774,768.9652108619215,768.9652108619215,-35.92458238519927,-35.92458238519927,-35.92458238519927,1.9209617238294336,1.9209617238294336,1.9209617238294336,-37.8455441090287,-37.8455441090287,-37.8455441090287,0.0,0.0,0.0,733.0406284767222,Thursday
2019-07-26,769.6312223162175,703.2222059920956,767.7743543178963,769.6312223162175,769.6312223162175,-34.19612772439125,-34.19612772439125,-34.19612772439125,2.851759282117401,2.851759282117401,2.851759282117401,-37.04788700650865,-37.04788700650865,-37.04788700650865,0.0,0.0,0.0,735.4350945918263,Friday
2019-07-29,771.6292566791057,703.8276976803743,771.6841740147216,771.6292566791057,771.6292566791057,-33.18588682839118,-33.18588682839118,-33.18588682839118,0.5098746638662819,0.5098746638662819,0.5098746638662819,-33.69576149225746,-33.69576149225746,-33.69576149225746,0.0,0.0,0.0,738.4433698507145,Monday
2019-07-30,772.2952681334018,708.1870396193108,776.2236427034154,772.2952681334018,772.2952681334018,-29.79088260326912,-29.79088260326912,-29.79088260326912,2.547495504466962,2.547495504466962,2.547495504466962,-32.338378107736084,-32.338378107736084,-32.338378107736084,0.0,0.0,0.0,742.5043855301327,Tuesday
2019-07-31,772.9612795876978,713.3051767260087,779.5011750093907,772.9612795876978,772.9612795876978,-27.996261737373715,-27.996261737373715,-27.996261737373715,2.91085013716309,2.91085013716309,2.91085013716309,-30.907111874536806,-30.907111874536806,-30.907111874536806,0.0,0.0,0.0,744.9650178503241,Wednesday
2019-08-01,773.9798775088839,711.8017848934536,781.1700673270257,773.9798775088839,773.9798775088839,-27.511024682831884,-27.511024682831884,-27.511024682831884,1.9209617238293946,1.9209617238293946,1.9209617238293946,-29.43198640666128,-29.43198640666128,-29.43198640666128,0.0,0.0,0.0,746.468852826052,Thursday
2019-08-02,774.9984754300697,718.5227220918832,782.7665883448194,774.9984754300697,774.9984754300697,-25.09180007109062,-25.09180007109062,-25.09180007109062,2.851759282113281,2.851759282113281,2.851759282113281,-27.943559353203902,-27.943559353203902,-27.943559353203902,0.0,0.0,0.0,749.9066753589791,Friday
2019-08-05,778.0542691936273,721.3164676548291,788.5142070345872,778.0542691936273,778.0542691936273,-23.186004863631698,-23.186004863631698,-23.186004863631698,0.5098746638643938,0.5098746638643938,0.5098746638643938,-23.69587952749609,-23.69587952749609,-23.69587952749609,0.0,0.0,0.0,754.8682643299956,Monday
2019-08-06,779.0728671148132,726.3670070550808,790.3470259085909,779.0728671148132,779.0728671148132,-19.896170389456557,-19.896170389456557,-19.896170389456557,2.547495504471984,2.547495504471984,2.547495504471984,-22.44366589392854,-22.44366589392854,-22.44366589392854,0.0,0.0,0.0,759.1766967253567,Tuesday
2019-08-07,780.091465035999,729.094986054934,794.7116251397158,780.091465035999,780.091465035999,-18.401569127646216,-18.401569127646216,-18.401569127646216,2.910850137163809,2.910850137163809,2.910850137163809,-21.312419264810025,-21.312419264810025,-21.312419264810025,0.0,0.0,0.0,761.6898959083528,Wednesday
2019-08-08,781.110062957185,730.8023211928453,793.6891033823258,781.110062957185,781.110062957185,-18.39949674973368,-18.39949674973368,-18.39949674973368,1.9209617238282235,1.9209617238282235,1.9209617238282235,-20.320458473561903,-20.320458473561903,-20.320458473561903,0.0,0.0,0.0,762.7105662074514,Thursday
2019-08-09,782.1286608783709,734.4302578094577,798.8118259504712,782.1286608783709,782.1286608783709,-16.63020624073057,-16.63020624073057,-16.63020624073057,2.8517592821215327,2.8517592821215327,2.8517592821215327,-19.481965522852104,-19.481965522852104,-19.481965522852104,0.0,0.0,0.0,765.4984546376403,Friday
2019-08-12,785.1844546419285,736.1981077834727,802.3175027802477,785.1844546419285,785.1844546419285,-17.45049622657053,-17.45049622657053,-17.45049622657053,0.5098746638789137,0.5098746638789137,0.5098746638789137,-17.960370890449443,-17.960370890449443,-17.960370890449443,0.0,0.0,0.0,767.733958415358,Monday
2019-08-13,786.2030525631144,738.3115696453085,804.1048255673854,786.2030525631144,786.2030525631144,-15.237335683182625,-15.237335683182625,-15.237335683182625,2.547495504470027,2.547495504470027,2.547495504470027,-17.784831187652653,-17.784831187652653,-17.784831187652653,0.0,0.0,0.0,770.9657168799317,Tuesday
2019-08-14,787.2216504843002,742.3662732113819,803.8695702293361,787.2216504843002,787.2216504843002,-14.85251629610063,-14.85251629610063,-14.85251629610063,2.9108501371609163,2.9108501371609163,2.9108501371609163,-17.763366433261545,-17.763366433261545,-17.763366433261545,0.0,0.0,0.0,772.3691341881996,Wednesday
2019-08-15,788.2402484054862,737.5689640343953,805.730688033373,788.2402484054862,788.2402484054862,-15.961199302546568,-15.961199302546568,-15.961199302546568,1.9209617238290824,1.9209617238290824,1.9209617238290824,-17.882161026375652,-17.882161026375652,-17.882161026375652,0.0,0.0,0.0,772.2790491029397,Thursday
2019-08-16,789.258846326672,739.0112754626936,808.0737638923147,789.258846326672,789.258846326672,-15.271628236169366,-15.271628236169366,-15.271628236169366,2.851759282120167,2.851759282120167,2.851759282120167,-18.123387518289533,-18.123387518289533,-18.123387518289533,0.0,0.0,0.0,773.9872180905027,Friday
2019-08-19,792.3146400902297,738.456366952634,804.4532193658331,792.3146400902297,792.3146400902297,-18.844604093368435,-18.844604093368435,-18.844604093368435,0.5098746638647765,0.5098746638647765,0.5098746638647765,-19.354478757233213,-19.354478757233213,-19.354478757233213,0.0,0.0,0.0,773.4700359968613,Monday
2019-08-20,793.3332380114156,740.2120809957202,809.2296674034372,793.3332380114156,793.3332380114156,-17.29902924834963,-17.29902924834963,-17.29902924834963,2.5474955044760623,2.5474955044760623,2.5474955044760623,-19.84652475282569,-19.84652475282569,-19.84652475282569,0.0,0.0,0.0,776.034208763066,Tuesday
2019-08-21,794.3518359326014,742.6667576919781,810.2312396950384,794.3518359326014,794.3518359326014,-17.42155895807642,-17.42155895807642,-17.42155895807642,2.910850137166007,2.910850137166007,2.910850137166007,-20.332409095242426,-20.332409095242426,-20.332409095242426,0.0,0.0,0.0,776.930276974525,Wednesday
2019-08-22,795.3704338537874,742.8717139697632,808.6356208931938,795.3704338537874,795.3704338537874,-18.862666430556516,-18.862666430556516,-18.862666430556516,1.9209617238299412,1.9209617238299412,1.9209617238299412,-20.783628154386456,-20.783628154386456,-20.783628154386456,0.0,0.0,0.0,776.5077674232309,Thursday
2019-08-23,796.3890317749732,746.2350148779972,809.9851969085526,796.3890317749732,796.3890317749732,-18.320848489965645,-18.320848489965645,-18.320848489965645,2.851759282113295,2.851759282113295,2.851759282113295,-21.17260777207894,-21.17260777207894,-21.17260777207894,0.0,0.0,0.0,778.0681832850075,Friday
2019-08-26,799.4448255385308,744.9619878607507,811.777533012421,799.4448255385308,799.4448255385308,-21.210607868204168,-21.210607868204168,-21.210607868204168,0.5098746638710915,0.5098746638710915,0.5098746638710915,-21.720482532075263,-21.720482532075263,-21.720482532075263,0.0,0.0,0.0,778.2342176703266,Monday
2019-08-27,800.4634234597168,748.5602498085324,814.9977554233235,800.4634234597168,800.4634234597168,-19.082290733038953,-19.082290733038953,-19.082290733038953,2.547495504481085,2.547495504481085,2.547495504481085,-21.62978623752004,-21.62978623752004,-21.62978623752004,0.0,0.0,0.0,781.3811327266778,Tuesday
2019-08-28,801.4820213809027,751.0062192249821,815.9986168737316,801.4820213809027,801.4820213809027,-18.467612423570436,-18.467612423570436,-18.467612423570436,2.9108501371631146,2.9108501371631146,2.9108501371631146,-21.37846256073355,-21.37846256073355,-21.37846256073355,0.0,0.0,0.0,783.0144089573322,Wednesday
2019-08-29,802.5006193020886,749.3989664342307,816.9621563340103,802.5006193020886,802.5006193020886,-19.03783357264041,-19.03783357264041,-19.03783357264041,1.9209617238307999,1.9209617238307999,1.9209617238307999,-20.95879529647121,-20.95879529647121,-20.95879529647121,0.0,0.0,0.0,783.4627857294481,Thursday
2019-08-30,803.5192172232744,751.4377112682716,816.2610491986344,803.5192172232744,803.5192172232744,-17.51616757633183,-17.51616757633183,-17.51616757633183,2.8517592821215456,2.8517592821215456,2.8517592821215456,-20.36792685845338,-20.36792685845338,-20.36792685845338,0.0,0.0,0.0,786.0030496469426,Friday
2019-09-02,806.5750109868321,756.4576677441673,822.5431655121845,806.5750109868321,806.5750109868321,-17.104208959258795,-17.104208959258795,-17.104208959258795,0.5098746638774078,0.5098746638774078,0.5098746638774078,-17.6140836231362,-17.6140836231362,-17.6140836231362,0.0,0.0,0.0,789.4708020275733,Monday
2019-09-03,807.5936089080179,763.1043776029242,825.1010976787628,807.5936089080179,807.5936089080179,-13.861024805619197,-13.861024805619197,-13.861024805619197,2.54749550447215,2.54749550447215,2.54749550447215,-16.408520310091347,-16.408520310091347,-16.408520310091347,0.0,0.0,0.0,793.7325841023987,Tuesday
2019-09-04,808.6122068292038,759.5928148889112,830.7846968917088,808.6122068292038,808.6122068292038,-12.179131417487197,-12.179131417487197,-12.179131417487197,2.9108501371689646,2.9108501371689646,2.9108501371689646,-15.08998155465616,-15.08998155465616,-15.08998155465616,0.0,0.0,0.0,796.4330754117167,Wednesday
2019-09-05,809.6308047503898,765.3482090741018,830.1801259928262,809.6308047503898,809.6308047503898,-11.761739129531385,-11.761739129531385,-11.761739129531385,1.9209617238296288,1.9209617238296288,1.9209617238296288,-13.682700853361013,-13.682700853361013,-13.682700853361013,0.0,0.0,0.0,797.8690656208584,Thursday
2019-09-06,810.6494026715756,766.3814421982912,837.0571126421745,810.6494026715756,810.6494026715756,-9.362155183038803,-9.362155183038803,-9.362155183038803,2.8517592821174262,2.8517592821174262,2.8517592821174262,-12.213914465156229,-12.213914465156229,-12.213914465156229,0.0,0.0,0.0,801.2872474885368,Friday
2019-09-09,813.7051964351333,772.1383464025225,840.6981749242918,813.7051964351333,813.7051964351333,-7.230813301041454,-7.230813301041454,-7.230813301041454,0.5098746638837232,0.5098746638837232,0.5098746638837232,-7.740687964925177,-7.740687964925177,-7.740687964925177,0.0,0.0,0.0,806.4743831340918,Monday
2019-09-10,814.7237943563191,779.7629465162784,843.1183597985889,814.7237943563191,814.7237943563191,-3.7849021186312113,-3.7849021186312113,-3.7849021186312113,2.547495504478185,2.547495504478185,2.547495504478185,-6.332397623109396,-6.332397623109396,-6.332397623109396,0.0,0.0,0.0,810.9388922376879,Tuesday
2019-09-11,815.742392277505,782.7173345546336,846.5177824114179,815.742392277505,815.742392277505,-2.1064481893156213,-2.1064481893156213,-2.1064481893156213,2.910850137165313,2.910850137165313,2.910850137165313,-5.017298326480934,-5.017298326480934,-5.017298326480934,0.0,0.0,0.0,813.6359440881894,Wednesday
2019-09-12,816.7609901986909,778.96141171974,846.5006721955868,816.7609901986909,816.7609901986909,-1.9033218479528222,-1.9033218479528222,-1.9033218479528222,1.9209617238304877,1.9209617238304877,1.9209617238304877,-3.82428357178331,-3.82428357178331,-3.82428357178331,0.0,0.0,0.0,814.8576683507381,Thursday
2019-09-13,817.7795881198767,783.8626347941531,851.6205160780175,817.7795881198767,817.7795881198767,0.07207320160364923,0.07207320160364923,0.07207320160364923,2.851759282113308,2.851759282113308,2.851759282113308,-2.779686080509659,-2.779686080509659,-2.779686080509659,0.0,0.0,0.0,817.8516613214804,Friday
2019-09-16,820.8353818834345,787.1660947639795,852.5014795783281,820.8353818834345,820.8353818834345,-0.23712302162412907,-0.23712302162412907,-0.23712302162412907,0.5098746638695857,0.5098746638695857,0.5098746638695857,-0.7469976854937147,-0.7469976854937147,-0.7469976854937147,0.0,0.0,0.0,820.5982588618103,Monday
2019-09-17,821.8539798046204,792.0121429648735,855.6297868599988,821.8539798046204,821.8539798046204,2.06230462499708,2.06230462499708,2.06230462499708,2.547495504476229,2.547495504476229,2.547495504476229,-0.4851908794791487,-0.4851908794791487,-0.4851908794791487,0.0,0.0,0.0,823.9162844296175,Tuesday
2019-09-18,822.8725777258062,792.1702190081274,855.2919604137874,822.8725777258062,822.8725777258062,2.4673952765920237,2.4673952765920237,2.4673952765920237,2.9108501371660322,2.9108501371660322,2.9108501371660322,-0.44345486057400835,-0.44345486057400835,-0.44345486057400835,0.0,0.0,0.0,825.3399730023982,Wednesday
2019-09-19,823.8911756469921,792.728991122929,858.7492372152685,823.8911756469921,823.8911756469921,1.2996604146099195,1.2996604146099195,1.2996604146099195,1.9209617238322447,1.9209617238322447,1.9209617238322447,-0.6213013092223252,-0.6213013092223252,-0.6213013092223252,0.0,0.0,0.0,825.190836061602,Thursday
2019-09-20,824.9097735681779,793.5590487276245,860.7396705890819,824.9097735681779,824.9097735681779,1.8388032854033698,1.8388032854033698,1.8388032854033698,2.8517592821091893,2.8517592821091893,2.8517592821091893,-1.0129559967058193,-1.0129559967058193,-1.0129559967058193,0.0,0.0,0.0,826.7485768535813,Friday
2019-09-23,827.9655673317357,795.7278303274683,857.6918366894132,827.9655673317357,827.9655673317357,-2.827422779881939,-2.827422779881939,-2.827422779881939,0.509874663875902,0.509874663875902,0.509874663875902,-3.3372974437578407,-3.3372974437578407,-3.3372974437578407,0.0,0.0,0.0,825.1381445518538,Monday
2019-09-24,828.9841652529216,794.0146937711579,859.9618951394333,828.9841652529216,828.9841652529216,-1.8803826033629738,-1.8803826033629738,-1.8803826033629738,2.5474955044752847,2.5474955044752847,2.5474955044752847,-4.427878107838259,-4.427878107838259,-4.427878107838259,0.0,0.0,0.0,827.1037826495586,Tuesday
2019-09-25,830.0027631741074,794.1497531436039,860.618058447939,830.0027631741074,830.0027631741074,-2.722187527562809,-2.722187527562809,-2.722187527562809,2.9108501371667517,2.9108501371667517,2.9108501371667517,-5.63303766472956,-5.63303766472956,-5.63303766472956,0.0,0.0,0.0,827.2805756465445,Wednesday
2019-09-26,831.0213610952933,791.117547330959,859.6148978875724,831.0213610952933,831.0213610952933,-5.001367166125314,-5.001367166125314,-5.001367166125314,1.9209617238292775,1.9209617238292775,1.9209617238292775,-6.922328889954592,-6.922328889954592,-6.922328889954592,0.0,0.0,0.0,826.019993929168,Thursday
2019-09-27,832.0399590164792,794.6199180684232,860.4274442736728,832.0399590164792,832.0399590164792,-5.411619310202353,-5.411619310202353,-5.411619310202353,2.8517592821174396,2.8517592821174396,2.8517592821174396,-8.263378592319793,-8.263378592319793,-8.263378592319793,0.0,0.0,0.0,826.6283397062768,Friday
2019-09-30,835.0957527800368,788.5303701899284,856.2694976101811,835.0957527800368,835.0957527800368,-11.751964904214184,-11.751964904214184,-11.751964904214184,0.5098746638740131,0.5098746638740131,0.5098746638740131,-12.261839568088197,-12.261839568088197,-12.261839568088197,0.0,0.0,0.0,823.3437878758226,Monday
2019-10-01,836.1143507012227,792.7586402985818,857.584660273493,836.1143507012227,836.1143507012227,-10.929290202638692,-10.929290202638692,-10.929290202638692,2.547495504474341,2.547495504474341,2.547495504474341,-13.476785707113034,-13.476785707113034,-13.476785707113034,0.0,0.0,0.0,825.1850604985841,Tuesday
2019-10-02,837.1329486224085,792.505576572481,858.5705105294784,837.1329486224085,837.1329486224085,-11.671079461151356,-11.671079461151356,-11.671079461151356,2.9108501371682296,2.9108501371682296,2.9108501371682296,-14.581929598319588,-14.581929598319588,-14.581929598319588,0.0,0.0,0.0,825.4618691612571,Wednesday
2019-10-03,838.1515465435945,792.6130349587588,859.9016972782143,838.1515465435945,838.1515465435945,-13.629793188584916,-13.629793188584916,-13.629793188584916,1.9209617238310344,1.9209617238310344,1.9209617238310344,-15.55075491241595,-15.55075491241595,-15.55075491241595,0.0,0.0,0.0,824.5217533550095,Thursday
2019-10-04,839.1701444647804,792.8462305648013,859.0612819405421,839.1701444647804,839.1701444647804,-13.508614489969913,-13.508614489969913,-13.508614489969913,2.8517592821133206,2.8517592821133206,2.8517592821133206,-16.360373772083236,-16.360373772083236,-16.360373772083236,0.0,0.0,0.0,825.6615299748105,Friday
2019-10-07,842.225938228338,788.2668933348808,857.5950304314648,842.225938228338,842.225938228338,-17.16075078681311,-17.16075078681311,-17.16075078681311,0.5098746638762847,0.5098746638762847,0.5098746638762847,-17.670625450689396,-17.670625450689396,-17.670625450689396,0.0,0.0,0.0,825.0651874415249,Monday
2019-10-08,843.2445361495239,793.2910025916126,862.7452032816773,843.2445361495239,843.2445361495239,-15.157007545914265,-15.157007545914265,-15.157007545914265,2.547495504472385,2.547495504472385,2.547495504472385,-17.704503050386652,-17.704503050386652,-17.704503050386652,0.0,0.0,0.0,828.0875286036097,Tuesday
2019-10-09,844.2631340707097,796.3035208544546,862.1373234257783,844.2631340707097,844.2631340707097,-14.624029210184423,-14.624029210184423,-14.624029210184423,2.9108501371645783,2.9108501371645783,2.9108501371645783,-17.534879347349,-17.534879347349,-17.534879347349,0.0,0.0,0.0,829.6391048605253,Wednesday
2019-10-10,845.2817319918956,797.310239370846,863.8430565999546,845.2817319918956,845.2817319918956,-15.247370210264187,-15.247370210264187,-15.247370210264187,1.9209617238318932,1.9209617238318932,1.9209617238318932,-17.16833193409608,-17.16833193409608,-17.16833193409608,0.0,0.0,0.0,830.0343617816314,Thursday
2019-10-11,846.3003299130816,799.7212682873292,864.7266232022879,846.3003299130816,846.3003299130816,-13.764676812168911,-13.764676812168911,-13.764676812168911,2.8517592821188176,2.8517592821188176,2.8517592821188176,-16.616436094287728,-16.616436094287728,-16.616436094287728,0.0,0.0,0.0,832.5356531009127,Friday
2019-10-14,849.3561236766393,802.7345438179974,871.2415187657305,849.3561236766393,849.3561236766393,-13.521907931884035,-13.521907931884035,-13.521907931884035,0.5098746638743957,0.5098746638743957,0.5098746638743957,-14.03178259575843,-14.03178259575843,-14.03178259575843,0.0,0.0,0.0,835.8342157447553,Monday
2019-10-15,850.3747215978251,808.4696445414767,871.4174881314956,850.3747215978251,850.3747215978251,-10.393023106228908,-10.393023106228908,-10.393023106228908,2.547495504470428,2.547495504470428,2.547495504470428,-12.940518610699334,-12.940518610699334,-12.940518610699334,0.0,0.0,0.0,839.9816984915961,Tuesday
2019-10-16,851.3933195190109,809.2192260380656,874.2689482029674,851.3933195190109,851.3933195190109,-8.870764926974017,-8.870764926974017,-8.870764926974017,2.910850137160926,2.910850137160926,2.910850137160926,-11.781615064134943,-11.781615064134943,-11.781615064134943,0.0,0.0,0.0,842.5225545920368,Wednesday
2019-10-17,852.4119174401968,811.5828107504683,876.408149464867,852.4119174401968,852.4119174401968,-8.665270483461855,-8.665270483461855,-8.665270483461855,1.9209617238327519,1.9209617238327519,1.9209617238327519,-10.586232207294609,-10.586232207294609,-10.586232207294609,0.0,0.0,0.0,843.7466469567349,Thursday
2019-10-18,853.4305153613827,814.1760934214043,882.3466019875646,853.4305153613827,853.4305153613827,-6.534563090355318,-6.534563090355318,-6.534563090355318,2.8517592821215625,2.8517592821215625,2.8517592821215625,-9.38632237247688,-9.38632237247688,-9.38632237247688,0.0,0.0,0.0,846.8959522710275,Friday
2019-10-21,856.4863091249405,818.4353814232769,883.4293748806994,856.4863091249405,856.4863091249405,-5.5641190913792045,-5.5641190913792045,-5.5641190913792045,0.5098746638766672,0.5098746638766672,0.5098746638766672,-6.073993755255872,-6.073993755255872,-6.073993755255872,0.0,0.0,0.0,850.9221900335613,Monday
2019-10-22,857.5049070461263,820.6764524734049,888.6169383375446,857.5049070461263,857.5049070461263,-2.6159696753357244,-2.6159696753357244,-2.6159696753357244,2.5474955044754504,2.5474955044754504,2.5474955044754504,-5.163465179811174,-5.163465179811174,-5.163465179811174,0.0,0.0,0.0,854.8889373707906,Tuesday
2019-10-23,858.5235049673121,824.109122993727,892.2519127170017,858.5235049673121,858.5235049673121,-1.4817364938473923,-1.4817364938473923,-1.4817364938473923,2.9108501371624045,2.9108501371624045,2.9108501371624045,-4.392586631009797,-4.392586631009797,-4.392586631009797,0.0,0.0,0.0,857.0417684734647,Wednesday
